order_id,customer_id,product_id,quantity,total_price,order_date,order_status
ORD-0030,CUST-019,33,1,18000,2025-02-02,completed
ORD-0031,CUST-004,41,2,60000,2024-12-14,completed
ORD-0031,CUST-004,32,5,70000,2024-12-14,completed
ORD-0031,CUST-004,28,1,10000,2024-12-14,completed
ORD-0031,CUST-004,21,1,18000,2024-12-14,completed
ORD-0032,CUST-008,21,2,36000,2025-01-09,completed
ORD-0032,CUST-008,20,2,24000,2025-01-09,completed
ORD-0032,CUST-008,37,1,10000,2025-01-09,completed
ORD-0033,CUST-009,46,1,10000,2024-12-15,completed
ORD-0033,CUST-009,22,5,25000,2024-12-15,completed
ORD-0033,CUST-009,38,1,18000,2024-12-15,completed
ORD-0033,CUST-009,36,2,20000,2024-12-15,completed
ORD-0034,CUST-008,16,3,54000,2025-02-10,completed
ORD-0034,CUST-008,18,5,60000,2025-02-10,completed
ORD-0035,CUST-011,6,5,150000,2025-01-29,completed
ORD-0035,CUST-011,2,1,40000,2025-01-29,completed
ORD-0036,CUST-016,14,3,96000,2024-12-03,completed
ORD-0036,CUST-016,26,3,42000,2024-12-03,completed
ORD-0036,CUST-016,52,7,168000,2024-12-03,completed
ORD-0037,CUST-018,3,3,90000,2024-12-16,completed
ORD-0037,CUST-018,4,4,280000,2024-12-16,completed
ORD-0037,CUST-018,5,4,260000,2024-12-16,completed
ORD-0038,CUST-004,1,5,350000,2024-12-13,completed
ORD-0038,CUST-004,20,3,36000,2024-12-13,completed
ORD-0038,CUST-004,9,4,280000,2024-12-13,completed
ORD-0039,CUST-019,48,4,96000,2025-02-20,completed
ORD-0039,CUST-019,19,5,100000,2025-02-20,completed
ORD-0040,CUST-014,17,2,36000,2024-12-22,completed
ORD-0040,CUST-014,18,5,160000,2024-12-22,completed
ORD-0040,CUST-014,16,4,128000,2024-12-22,completed
ORD-0041,CUST-005,36,5,70000,2024-12-17,completed
ORD-0041,CUST-005,12,1,18000,2024-12-17,completed
ORD-0041,CUST-005,44,2,40000,2024-12-17,completed
ORD-0042,CUST-018,22,5,70000,2025-01-06,completed
ORD-0042,CUST-018,36,3,42000,2025-01-06,completed
ORD-0043,CUST-009,30,2,10000,2024-12-24,completed
ORD-0043,CUST-009,15,1,20000,2024-12-24,completed
ORD-0044,CUST-010,42,3,72000,2025-01-25,completed
ORD-0044,CUST-010,56,2,24000,2025-01-25,completed
ORD-0044,CUST-010,57,3,36000,2025-01-25,completed
ORD-0044,CUST-010,48,3,60000,2025-01-25,completed
ORD-0045,CUST-015,30,3,42000,2025-02-04,completed
ORD-0045,CUST-015,15,5,100000,2025-02-04,completed
ORD-0045,CUST-015,6,4,160000,2025-02-04,completed
ORD-0046,CUST-017,11,4,80000,2025-01-22,completed
ORD-0046,CUST-017,30,1,18000,2025-01-22,completed
ORD-0046,CUST-017,29,1,10000,2025-01-22,completed
ORD-0047,CUST-008,19,2,40000,2025-01-03,completed
ORD-0047,CUST-008,2,4,120000,2025-01-03,completed
ORD-0047,CUST-008,37,4,20000,2025-01-03,completed
ORD-0047,CUST-008,29,3,54000,2025-01-03,completed
ORD-0047,CUST-008,50,7,140000,2025-01-03,completed
ORD-0048,CUST-007,11,4,72000,2025-01-25,completed
ORD-0048,CUST-007,31,2,10000,2025-01-25,completed
ORD-0049,CUST-020,6,1,40000,2025-02-28,completed
ORD-0049,CUST-020,30,3,30000,2025-02-28,completed
ORD-0049,CUST-020,15,2,64000,2025-02-28,completed
ORD-0050,CUST-018,18,1,32000,2025-01-14,completed
ORD-0050,CUST-018,32,2,36000,2025-01-14,completed
ORD-0051,CUST-015,51,2,20000,2024-12-28,completed
ORD-0051,CUST-015,27,3,42000,2024-12-28,completed
ORD-0051,CUST-015,24,5,50000,2024-12-28,completed
ORD-0051,CUST-015,40,3,42000,2024-12-28,completed
ORD-0052,CUST-009,44,3,72000,2025-01-06,completed
ORD-0052,CUST-009,20,3,36000,2025-01-06,completed
ORD-0052,CUST-009,47,4,120000,2025-01-06,completed
ORD-0052,CUST-009,37,1,14000,2025-01-06,completed
ORD-0053,CUST-003,40,5,90000,2024-12-17,completed
ORD-0053,CUST-003,27,1,18000,2024-12-17,completed
ORD-0053,CUST-003,24,4,20000,2024-12-17,completed
ORD-0054,CUST-019,53,1,12000,2025-02-22,completed
ORD-0054,CUST-019,54,2,36000,2025-02-22,completed
ORD-0055,CUST-001,7,5,350000,2024-12-22,completed
ORD-0055,CUST-001,19,3,54000,2024-12-22,completed
ORD-0055,CUST-001,54,4,48000,2024-12-22,completed
ORD-0055,CUST-001,57,2,6000,2024-12-22,completed
ORD-0056,CUST-002,4,3,210000,2025-02-12,completed
ORD-0056,CUST-002,5,2,60000,2025-02-12,completed
ORD-0057,CUST-009,36,2,10000,2024-12-31,completed
ORD-0057,CUST-009,22,3,15000,2024-12-31,completed
ORD-0057,CUST-009,38,4,72000,2024-12-31,completed
ORD-0058,CUST-012,14,4,128000,2024-12-20,completed
ORD-0058,CUST-012,19,1,18000,2024-12-20,completed
ORD-0058,CUST-012,33,2,20000,2024-12-20,completed
ORD-0058,CUST-012,18,3,96000,2024-12-20,completed
ORD-0059,CUST-003,43,1,10000,2025-02-06,completed
ORD-0059,CUST-003,42,3,90000,2025-02-06,completed
ORD-0059,CUST-003,23,3,15000,2025-02-06,completed
ORD-0059,CUST-003,41,1,20000,2025-02-06,completed
ORD-0060,CUST-002,54,1,12000,2024-12-27,completed
ORD-0060,CUST-002,11,4,128000,2024-12-27,completed
ORD-0061,CUST-006,19,4,48000,2025-01-13,completed
ORD-0061,CUST-006,14,1,20000,2025-01-13,completed
ORD-0061,CUST-006,32,1,18000,2025-01-13,completed
ORD-0062,CUST-013,4,3,210000,2025-01-06,completed
ORD-0062,CUST-013,2,4,160000,2025-01-06,completed
ORD-0062,CUST-013,3,3,90000,2025-01-06,completed
ORD-0062,CUST-013,1,3,195000,2025-01-06,completed
ORD-0063,CUST-003,22,1,5000,2025-02-06,completed
ORD-0063,CUST-003,36,4,20000,2025-02-06,completed
ORD-0063,CUST-003,38,2,20000,2025-02-06,completed
ORD-0064,CUST-006,42,5,50000,2025-02-27,completed
ORD-0064,CUST-006,54,3,9000,2025-02-27,completed
ORD-0064,CUST-006,51,4,80000,2025-02-27,completed
ORD-0064,CUST-006,43,4,80000,2025-02-27,completed
ORD-0065,CUST-009,5,1,30000,2024-12-22,completed
ORD-0065,CUST-009,1,1,70000,2024-12-22,completed
ORD-0065,CUST-009,3,1,65000,2024-12-22,completed
ORD-0066,CUST-005,21,1,14000,2024-12-10,completed
ORD-0066,CUST-005,20,2,64000,2024-12-10,completed
ORD-0066,CUST-005,34,1,14000,2024-12-10,completed
ORD-0066,CUST-005,37,3,54000,2024-12-10,completed
ORD-0067,CUST-015,8,1,30000,2024-12-14,completed
ORD-0067,CUST-015,10,5,200000,2024-12-14,completed
ORD-0067,CUST-015,9,1,70000,2024-12-14,completed
ORD-0067,CUST-015,12,2,24000,2024-12-14,completed
ORD-0068,CUST-014,51,1,30000,2025-01-23,completed
ORD-0068,CUST-014,27,2,20000,2025-01-23,completed
ORD-0068,CUST-014,24,3,54000,2025-01-23,completed
ORD-0068,CUST-014,40,1,5000,2025-01-23,completed
ORD-0069,CUST-001,51,5,50000,2025-01-01,completed
ORD-0069,CUST-001,2,5,150000,2025-01-01,completed
ORD-0069,CUST-001,38,5,25000,2025-01-01,completed
ORD-0069,CUST-001,17,1,20000,2025-01-01,completed
ORD-0070,CUST-011,8,3,195000,2024-12-22,completed
ORD-0070,CUST-011,7,5,325000,2024-12-22,completed
ORD-0071,CUST-019,26,3,42000,2025-01-24,cancelled
ORD-0071,CUST-019,32,3,42000,2025-01-24,cancelled
ORD-0071,CUST-019,17,4,72000,2025-01-24,cancelled
ORD-0072,CUST-005,39,2,10000,2025-01-26,completed
ORD-0072,CUST-005,7,1,65000,2025-01-26,completed
ORD-0073,CUST-002,6,1,65000,2025-01-01,completed
ORD-0073,CUST-002,15,4,80000,2025-01-01,completed
ORD-0074,CUST-008,12,1,32000,2025-02-08,completed
ORD-0074,CUST-008,4,2,140000,2025-02-08,completed
ORD-0074,CUST-008,19,4,128000,2025-02-08,completed
ORD-0074,CUST-008,44,1,24000,2025-02-08,completed
ORD-0074,CUST-008,18,1,20000,2025-02-08,completed
ORD-0075,CUST-016,14,1,12000,2025-02-19,completed
ORD-0075,CUST-016,19,4,128000,2025-02-19,completed
ORD-0075,CUST-016,32,3,30000,2025-02-19,completed
ORD-0075,CUST-016,13,3,60000,2025-02-19,completed
ORD-0076,CUST-020,5,2,130000,2024-12-28,completed
ORD-0076,CUST-020,3,3,120000,2024-12-28,completed
ORD-0076,CUST-020,1,3,120000,2024-12-28,completed
ORD-0077,CUST-018,38,4,56000,2025-02-23,completed
ORD-0077,CUST-018,46,5,150000,2025-02-23,completed
ORD-0078,CUST-016,4,4,280000,2024-12-30,completed
ORD-0078,CUST-016,2,4,260000,2024-12-30,completed
ORD-0078,CUST-016,5,2,140000,2024-12-30,completed
ORD-0078,CUST-016,3,3,210000,2024-12-30,completed
ORD-0079,CUST-012,47,4,96000,2025-02-01,completed
ORD-0079,CUST-012,52,8,144000,2025-02-01,completed
ORD-0079,CUST-012,50,10,100000,2025-02-01,completed
ORD-0079,CUST-012,57,2,36000,2025-02-01,completed
ORD-0080,CUST-004,23,4,40000,2024-12-25,completed
ORD-0080,CUST-004,41,2,20000,2024-12-25,completed
ORD-0081,CUST-011,22,5,90000,2024-12-11,completed
ORD-0081,CUST-011,36,2,28000,2024-12-11,completed
ORD-0081,CUST-011,44,4,96000,2024-12-11,completed
ORD-0082,CUST-006,35,3,42000,2025-02-22,completed
ORD-0082,CUST-006,21,2,10000,2025-02-22,completed
ORD-0083,CUST-004,38,4,72000,2025-02-26,completed
ORD-0083,CUST-004,36,5,70000,2025-02-26,completed
ORD-0083,CUST-004,22,5,90000,2025-02-26,completed
ORD-0084,CUST-006,36,3,15000,2024-12-08,completed
ORD-0084,CUST-006,38,3,42000,2024-12-08,completed
ORD-0085,CUST-020,48,3,30000,2025-02-21,completed
ORD-0085,CUST-020,47,9,216000,2025-02-21,completed
ORD-0086,CUST-018,3,1,65000,2025-01-02,completed
ORD-0086,CUST-018,46,1,20000,2025-01-02,completed
ORD-0086,CUST-018,40,2,28000,2025-01-02,completed
ORD-0086,CUST-018,37,4,56000,2025-01-02,completed
ORD-0087,CUST-009,56,4,48000,2024-12-30,completed
ORD-0087,CUST-009,42,1,30000,2024-12-30,completed
ORD-0087,CUST-009,57,3,9000,2024-12-30,completed
ORD-0088,CUST-010,10,3,90000,2024-12-25,completed
ORD-0088,CUST-010,7,3,90000,2024-12-25,completed
ORD-0089,CUST-014,49,3,72000,2025-01-25,completed
ORD-0089,CUST-014,47,9,180000,2025-01-25,completed
ORD-0090,CUST-001,3,5,200000,2025-02-27,completed
ORD-0090,CUST-001,5,1,70000,2025-02-27,completed
ORD-0090,CUST-001,2,2,60000,2025-02-27,completed
ORD-0090,CUST-001,1,4,260000,2025-02-27,completed
ORD-0091,CUST-003,51,4,120000,2024-12-14,completed
ORD-0091,CUST-003,24,3,30000,2024-12-14,completed
ORD-0091,CUST-003,40,4,40000,2024-12-14,completed
ORD-0091,CUST-003,27,3,30000,2024-12-14,completed
ORD-0092,CUST-013,7,4,120000,2025-02-06,completed
ORD-0092,CUST-013,11,5,90000,2025-02-06,completed
ORD-0093,CUST-005,38,3,15000,2025-02-02,completed
ORD-0093,CUST-005,46,5,120000,2025-02-02,completed
ORD-0094,CUST-009,18,3,60000,2025-01-20,completed
ORD-0094,CUST-009,13,5,90000,2025-01-20,completed
ORD-0094,CUST-009,14,2,36000,2025-01-20,completed
ORD-0095,CUST-012,2,3,120000,2025-02-11,completed
ORD-0095,CUST-012,4,5,150000,2025-02-11,completed
ORD-0095,CUST-012,3,5,325000,2025-02-11,completed
ORD-0096,CUST-014,53,3,54000,2025-01-07,completed
ORD-0096,CUST-014,11,5,90000,2025-01-07,completed
ORD-0096,CUST-014,54,1,12000,2025-01-07,completed
ORD-0097,CUST-002,4,1,65000,2025-02-07,completed
ORD-0097,CUST-002,1,4,160000,2025-02-07,completed
ORD-0098,CUST-019,3,2,80000,2024-12-23,completed
ORD-0098,CUST-019,54,2,6000,2024-12-23,completed
ORD-0098,CUST-019,4,5,350000,2024-12-23,completed
ORD-0098,CUST-019,19,3,54000,2024-12-23,completed
ORD-0099,CUST-001,57,2,24000,2024-12-11,completed
ORD-0099,CUST-001,26,5,50000,2024-12-11,completed
ORD-0099,CUST-001,47,3,90000,2024-12-11,completed
ORD-0099,CUST-001,46,1,20000,2024-12-11,completed
ORD-0100,CUST-008,10,3,120000,2025-02-12,completed
ORD-0100,CUST-008,7,1,70000,2025-02-12,completed
ORD-0100,CUST-008,12,2,64000,2025-02-12,completed
ORD-0100,CUST-008,8,4,120000,2025-02-12,completed
ORD-0101,CUST-018,9,5,200000,2025-01-19,completed
ORD-0101,CUST-018,7,2,80000,2025-01-19,completed
ORD-0101,CUST-018,8,2,60000,2025-01-19,completed
ORD-0102,CUST-017,45,1,30000,2025-01-16,completed
ORD-0102,CUST-017,54,3,54000,2025-01-16,completed
ORD-0102,CUST-017,53,2,6000,2025-01-16,completed
ORD-0102,CUST-017,26,3,30000,2025-01-16,completed
ORD-0103,CUST-003,46,1,20000,2025-02-27,completed
ORD-0103,CUST-003,36,5,70000,2025-02-27,completed
ORD-0104,CUST-007,52,6,144000,2025-01-21,completed
ORD-0104,CUST-007,48,5,150000,2025-01-21,completed
ORD-0105,CUST-013,50,7,168000,2025-01-09,completed
ORD-0105,CUST-013,12,2,40000,2025-01-09,completed
ORD-0105,CUST-013,36,1,14000,2025-01-09,completed
ORD-0105,CUST-013,45,1,24000,2025-01-09,completed
ORD-0106,CUST-002,14,4,128000,2025-02-17,completed
ORD-0106,CUST-002,17,2,24000,2025-02-17,completed
ORD-0106,CUST-002,13,5,60000,2025-02-17,completed
ORD-0106,CUST-002,18,3,60000,2025-02-17,completed
ORD-0107,CUST-002,54,1,3000,2024-12-06,completed
ORD-0107,CUST-002,11,5,160000,2024-12-06,completed
ORD-0108,CUST-016,56,3,9000,2025-02-26,completed
ORD-0108,CUST-016,57,3,36000,2025-02-26,completed
ORD-0108,CUST-016,48,2,60000,2025-02-26,completed
ORD-0109,CUST-019,10,3,210000,2024-12-25,cancelled
ORD-0109,CUST-019,8,1,65000,2024-12-25,cancelled
ORD-0109,CUST-019,7,1,40000,2024-12-25,cancelled
ORD-0109,CUST-019,12,1,18000,2024-12-25,cancelled
ORD-0110,CUST-002,1,5,350000,2025-01-01,completed
ORD-0110,CUST-002,31,1,5000,2025-01-01,completed
ORD-0111,CUST-007,22,3,30000,2024-12-14,completed
ORD-0111,CUST-007,36,5,70000,2024-12-14,completed
ORD-0111,CUST-007,44,3,60000,2024-12-14,completed
ORD-0112,CUST-004,54,4,72000,2025-01-20,completed
ORD-0112,CUST-004,11,5,160000,2025-01-20,completed
ORD-0113,CUST-010,36,3,42000,2024-12-07,completed
ORD-0113,CUST-010,22,1,18000,2024-12-07,completed
ORD-0113,CUST-010,44,4,96000,2024-12-07,completed
ORD-0114,CUST-002,46,4,40000,2025-02-18,completed
ORD-0114,CUST-002,44,1,10000,2025-02-18,completed
ORD-0115,CUST-017,41,1,10000,2025-01-31,completed
ORD-0115,CUST-017,23,4,20000,2025-01-31,completed
ORD-0115,CUST-017,43,4,80000,2025-01-31,completed
ORD-0116,CUST-018,10,5,200000,2024-12-22,completed
ORD-0116,CUST-018,7,3,90000,2024-12-22,completed
ORD-0116,CUST-018,8,2,140000,2024-12-22,completed
ORD-0116,CUST-018,9,2,140000,2024-12-22,completed
ORD-0117,CUST-011,35,3,54000,2024-12-11,cancelled
ORD-0117,CUST-011,20,1,12000,2024-12-11,cancelled
ORD-0118,CUST-001,41,1,10000,2024-12-30,completed
ORD-0118,CUST-001,43,1,24000,2024-12-30,completed
ORD-0118,CUST-001,42,3,30000,2024-12-30,completed
ORD-0118,CUST-001,23,4,72000,2024-12-30,completed
ORD-0119,CUST-006,34,1,14000,2025-02-05,completed
ORD-0119,CUST-006,55,2,24000,2025-02-05,completed
ORD-0120,CUST-012,47,2,40000,2025-02-14,completed
ORD-0120,CUST-012,48,1,24000,2025-02-14,completed
ORD-0120,CUST-012,57,4,12000,2025-02-14,completed
ORD-0120,CUST-012,50,5,150000,2025-02-14,completed
ORD-0121,CUST-007,9,3,120000,2024-12-20,completed
ORD-0121,CUST-007,12,4,128000,2024-12-20,completed
ORD-0122,CUST-006,41,2,60000,2024-12-31,completed
ORD-0122,CUST-006,46,3,90000,2024-12-31,completed
ORD-0122,CUST-006,42,1,30000,2024-12-31,completed
ORD-0122,CUST-006,6,2,60000,2024-12-31,completed
ORD-0122,CUST-006,23,5,25000,2024-12-31,completed
ORD-0123,CUST-011,12,3,96000,2025-01-12,cancelled
ORD-0123,CUST-011,9,5,350000,2025-01-12,cancelled
ORD-0123,CUST-011,10,1,30000,2025-01-12,cancelled
ORD-0124,CUST-009,6,2,60000,2025-01-22,completed
ORD-0124,CUST-009,30,2,20000,2025-01-22,completed
ORD-0125,CUST-014,1,1,65000,2025-01-07,completed
ORD-0125,CUST-014,31,4,40000,2025-01-07,completed
ORD-0126,CUST-001,57,5,120000,2025-01-02,cancelled
ORD-0126,CUST-001,47,3,60000,2025-01-02,cancelled
ORD-0126,CUST-001,52,4,72000,2025-01-02,cancelled
ORD-0126,CUST-001,48,3,60000,2025-01-02,cancelled
ORD-0127,CUST-017,48,1,30000,2025-02-01,completed
ORD-0127,CUST-017,50,10,240000,2025-02-01,completed
ORD-0127,CUST-017,57,5,120000,2025-02-01,completed
ORD-0127,CUST-017,52,10,30000,2025-02-01,completed
ORD-0128,CUST-009,10,3,90000,2025-01-14,completed
ORD-0128,CUST-009,12,3,60000,2025-01-14,completed
ORD-0128,CUST-009,8,1,40000,2025-01-14,completed
ORD-0128,CUST-009,9,4,260000,2025-01-14,completed
ORD-0129,CUST-011,17,5,160000,2024-12-12,completed
ORD-0129,CUST-011,18,4,80000,2024-12-12,completed
ORD-0130,CUST-017,12,4,72000,2025-01-27,completed
ORD-0130,CUST-017,8,5,200000,2025-01-27,completed
ORD-0131,CUST-006,48,5,50000,2024-12-19,completed
ORD-0131,CUST-006,50,2,48000,2024-12-19,completed
ORD-0131,CUST-006,52,6,144000,2024-12-19,completed
ORD-0131,CUST-006,57,1,3000,2024-12-19,completed
ORD-0132,CUST-018,36,1,18000,2025-02-09,completed
ORD-0132,CUST-018,22,2,10000,2025-02-09,completed
ORD-0133,CUST-017,22,4,40000,2024-12-12,completed
ORD-0133,CUST-017,38,5,70000,2024-12-12,completed
ORD-0133,CUST-017,36,2,20000,2024-12-12,completed
ORD-0134,CUST-002,43,1,24000,2025-02-18,completed
ORD-0134,CUST-002,42,1,24000,2025-02-18,completed
ORD-0134,CUST-002,23,1,10000,2025-02-18,completed
ORD-0135,CUST-002,52,6,72000,2024-12-26,completed
ORD-0135,CUST-002,57,4,12000,2024-12-26,completed
ORD-0135,CUST-002,47,6,144000,2024-12-26,completed
ORD-0135,CUST-002,50,10,240000,2024-12-26,completed
ORD-0136,CUST-002,11,3,54000,2025-02-22,completed
ORD-0136,CUST-002,43,3,30000,2025-02-22,completed
ORD-0136,CUST-002,50,7,210000,2025-02-22,completed
ORD-0136,CUST-002,19,3,54000,2025-02-22,completed
ORD-0137,CUST-012,11,1,32000,2024-12-10,completed
ORD-0137,CUST-012,54,1,3000,2024-12-10,completed
ORD-0137,CUST-012,53,3,36000,2024-12-10,completed
ORD-0138,CUST-002,54,5,120000,2025-01-05,completed
ORD-0138,CUST-002,11,4,72000,2025-01-05,completed
ORD-0138,CUST-002,53,1,18000,2025-01-05,completed
ORD-0139,CUST-018,4,3,210000,2025-01-11,completed
ORD-0139,CUST-018,9,2,60000,2025-01-11,completed
ORD-0140,CUST-003,46,5,120000,2024-12-06,completed
ORD-0140,CUST-003,22,5,50000,2024-12-06,completed
ORD-0140,CUST-003,36,1,18000,2024-12-06,completed
ORD-0140,CUST-003,38,2,28000,2024-12-06,completed
ORD-0141,CUST-010,48,1,24000,2024-12-31,completed
ORD-0141,CUST-010,57,5,120000,2024-12-31,completed
ORD-0141,CUST-010,42,3,72000,2024-12-31,completed
ORD-0142,CUST-011,7,1,65000,2025-01-15,completed
ORD-0142,CUST-011,9,4,160000,2025-01-15,completed
ORD-0142,CUST-011,8,4,260000,2025-01-15,completed
ORD-0143,CUST-006,19,1,32000,2024-12-19,completed
ORD-0143,CUST-006,18,3,36000,2024-12-19,completed
ORD-0143,CUST-006,14,5,60000,2024-12-19,completed
ORD-0144,CUST-013,32,4,56000,2025-02-08,completed
ORD-0144,CUST-013,13,5,160000,2025-02-08,completed
ORD-0144,CUST-013,19,4,128000,2025-02-08,completed
ORD-0144,CUST-013,14,1,18000,2025-02-08,completed
ORD-0145,CUST-013,24,3,15000,2024-12-28,completed
ORD-0145,CUST-013,1,4,280000,2024-12-28,completed
ORD-0145,CUST-013,37,5,50000,2024-12-28,completed
ORD-0146,CUST-018,42,3,30000,2025-02-23,completed
ORD-0146,CUST-018,43,1,10000,2025-02-23,completed
ORD-0147,CUST-015,47,6,144000,2024-12-04,completed
ORD-0147,CUST-015,46,2,60000,2024-12-04,completed
ORD-0147,CUST-015,52,9,27000,2024-12-04,completed
ORD-0147,CUST-015,37,2,36000,2024-12-04,completed
ORD-0148,CUST-005,4,2,60000,2025-01-14,completed
ORD-0148,CUST-005,14,4,128000,2025-01-14,completed
ORD-0148,CUST-005,2,5,200000,2025-01-14,completed
ORD-0148,CUST-005,20,1,32000,2025-01-14,completed
ORD-0149,CUST-010,13,5,160000,2025-01-06,completed
ORD-0149,CUST-010,2,4,260000,2025-01-06,completed
ORD-0149,CUST-010,10,5,350000,2025-01-06,completed
ORD-0150,CUST-015,7,4,260000,2025-01-12,completed
ORD-0150,CUST-015,31,2,10000,2025-01-12,completed
ORD-0150,CUST-015,11,4,128000,2025-01-12,completed
ORD-0151,CUST-013,6,4,260000,2024-12-28,completed
ORD-0151,CUST-013,15,5,160000,2024-12-28,completed
ORD-0151,CUST-013,30,4,40000,2024-12-28,completed
ORD-0152,CUST-008,35,4,72000,2025-01-26,completed
ORD-0152,CUST-008,37,1,10000,2025-01-26,completed
